<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.16	23:16:00	8612.0	8612.1	8611.3	8611.5	60	0	1
2022.05.16	23:17:00	8611.4	8612.5	8611.2	8611.5	60	0	1
2022.05.16	23:18:00	8611.4	8611.6	8611.0	8611.3	60	0	1
2022.05.16	23:19:00	8611.4	8612.3	8611.3	8611.9	60	0	1
2022.05.16	23:20:00	8612.0	8612.3	8611.4	8611.9	60	0	1
2022.05.16	23:21:00	8611.8	8612.2	8611.0	8612.1	60	0	1
2022.05.16	23:22:00	8612.0	8612.5	8610.7	8610.9	60	0	1
2022.05.16	23:23:00	8611.0	8611.6	8610.9	8611.3	60	0	1
2022.05.16	23:24:00	8611.4	8611.6	8610.9	8611.5	60	0	1
2022.05.16	23:25:00	8611.4	8612.1	8610.3	8611.1	60	0	1
2022.05.16	23:26:00	8611.0	8611.1	8610.1	8610.5	60	0	1
2022.05.16	23:27:00	8610.4	8610.8	8609.3	8609.7	60	0	1
2022.05.16	23:28:00	8609.6	8610.2	8609.4	8609.7	60	0	1
2022.05.16	23:29:00	8609.6	8610.0	8609.2	8609.3	60	0	1
2022.05.16	23:30:00	8609.4	8611.0	8609.4	8610.3	60	0	1
2022.05.16	23:31:00	8610.4	8610.8	8610.0	8610.5	60	0	1
2022.05.16	23:32:00	8610.6	8610.8	8610.3	8610.5	60	0	1
2022.05.16	23:33:00	8610.6	8611.7	8610.6	8610.9	60	0	1
2022.05.16	23:34:00	8611.0	8611.5	8611.0	8611.1	60	0	1
2022.05.16	23:35:00	8611.0	8612.6	8611.0	8612.5	60	0	1
2022.05.16	23:36:00	8612.6	8613.6	8612.4	8613.5	60	0	1
2022.05.16	23:37:00	8613.4	8614.1	8612.9	8613.3	60	0	1
2022.05.16	23:38:00	8613.4	8613.4	8612.3	8612.5	60	0	1
2022.05.16	23:39:00	8612.4	8612.6	8610.9	8611.1	60	0	1
2022.05.16	23:40:00	8611.2	8611.5	8610.3	8610.3	60	0	1
2022.05.16	23:41:00	8610.4	8611.2	8609.9	8609.9	60	0	1
2022.05.16	23:42:00	8609.8	8610.3	8608.5	8608.5	60	0	1
2022.05.16	23:43:00	8608.6	8609.0	8607.7	8607.7	60	0	1
2022.05.16	23:44:00	8607.8	8608.4	8607.4	8607.9	60	0	1
2022.05.16	23:45:00	8607.8	8607.8	8607.0	8607.3	60	0	1
2022.05.16	23:46:00	8607.4	8608.0	8606.8	8606.9	60	0	1
2022.05.16	23:47:00	8607.0	8607.1	8606.4	8606.5	60	0	1
2022.05.16	23:48:00	8606.4	8607.5	8606.3	8607.5	60	0	1
2022.05.16	23:49:00	8607.4	8609.0	8607.2	8608.7	60	0	1
2022.05.16	23:50:00	8608.6	8608.6	8607.4	8607.9	60	0	1
2022.05.16	23:51:00	8608.0	8608.4	8607.5	8607.9	60	0	1
2022.05.16	23:52:00	8607.8	8607.9	8607.1	8607.5	60	0	1
2022.05.16	23:53:00	8607.6	8607.7	8607.1	8607.7	60	0	1
2022.05.16	23:54:00	8607.8	8607.9	8607.1	8607.5	60	0	1
2022.05.16	23:55:00	8607.6	8607.7	8607.0	8607.3	60	0	1
2022.05.16	23:56:00	8607.2	8607.6	8606.7	8607.3	60	0	1
2022.05.16	23:57:00	8607.2	8607.8	8606.9	8607.5	60	0	1
2022.05.16	23:58:00	8607.4	8608.3	8607.3	8608.3	60	0	1
2022.05.16	23:59:00	8608.4	8608.5	8606.7	8606.9	60	0	1
2022.05.17	00:00:00	8606.8	8607.5	8606.5	8606.9	60	0	1
2022.05.17	00:01:00	8606.8	8607.1	8606.2	8606.3	60	0	1
2022.05.17	00:02:00	8606.4	8607.4	8606.3	8606.5	60	0	1
2022.05.17	00:03:00	8606.4	8606.6	8604.9	8605.3	60	0	1
2022.05.17	00:04:00	8605.2	8605.6	8604.2	8604.9	60	0	1
2022.05.17	00:05:00	8604.8	8605.6	8604.6	8605.3	60	0	1
2022.05.17	00:06:00	8605.4	8605.8	8605.0	8605.3	60	0	1
2022.05.17	00:07:00	8605.4	8605.8	8604.9	8605.1	60	0	1
2022.05.17	00:08:00	8605.2	8606.0	8604.8	8605.3	60	0	1
2022.05.17	00:09:00	8605.2	8606.2	8605.2	8605.7	60	0	1
2022.05.17	00:10:00	8605.6	8605.6	8604.2	8604.5	60	0	1
2022.05.17	00:11:00	8604.4	8604.5	8602.9	8603.1	60	0	1
2022.05.17	00:12:00	8603.0	8603.4	8602.9	8603.1	60	0	1
2022.05.17	00:13:00	8603.2	8603.2	8601.9	8602.1	60	0	1
2022.05.17	00:14:00	8602.2	8602.5	8601.3	8601.5	60	0	1
2022.05.17	00:15:00	8601.4	8601.5	8600.3	8600.7	60	0	1
2022.05.17	00:16:00	8600.8	8601.0	8600.6	8600.9	60	0	1
2022.05.17	00:17:00	8600.8	8600.9	8600.2	8600.5	60	0	1
2022.05.17	00:18:00	8600.6	8601.0	8600.1	8600.7	60	0	1
2022.05.17	00:19:00	8600.6	8601.7	8600.6	8600.7	60	0	1
2022.05.17	00:20:00	8600.6	8600.8	8599.1	8599.1	60	0	1
2022.05.17	00:21:00	8599.0	8599.5	8598.6	8598.7	60	0	1
2022.05.17	00:22:00	8598.8	8598.9	8597.6	8597.9	60	0	1
2022.05.17	00:23:00	8597.8	8598.7	8597.6	8598.7	60	0	1
2022.05.17	00:24:00	8598.8	8599.0	8597.8	8597.9	60	0	1
2022.05.17	00:25:00	8598.0	8598.0	8597.2	8597.3	60	0	1
2022.05.17	00:26:00	8597.2	8597.4	8596.4	8596.7	60	0	1
2022.05.17	00:27:00	8596.6	8597.1	8596.3	8596.9	60	0	1
2022.05.17	00:28:00	8596.8	8597.9	8596.7	8597.5	60	0	1
2022.05.17	00:29:00	8597.6	8599.1	8597.5	8598.9	60	0	1
2022.05.17	00:30:00	8599.0	8599.0	8597.8	8598.5	60	0	1
2022.05.17	00:31:00	8598.6	8598.7	8598.1	8598.1	60	0	1
2022.05.17	00:32:00	8598.0	8598.7	8597.6	8598.1	60	0	1
2022.05.17	00:33:00	8598.0	8598.3	8597.0	8597.1	60	0	1
2022.05.17	00:34:00	8597.2	8597.7	8597.0	8597.3	60	0	1
2022.05.17	00:35:00	8597.4	8599.1	8597.4	8598.9	60	0	1
2022.05.17	00:36:00	8598.8	8598.8	8597.5	8598.1	60	0	1
2022.05.17	00:37:00	8598.2	8598.7	8597.8	8598.3	60	0	1
2022.05.17	00:38:00	8598.4	8599.2	8598.3	8598.9	60	0	1
2022.05.17	00:39:00	8598.8	8599.7	8598.6	8599.7	60	0	1
2022.05.17	00:40:00	8599.6	8600.4	8599.4	8600.1	60	0	1
2022.05.17	00:41:00	8600.2	8600.2	8598.7	8598.7	60	0	1
2022.05.17	00:42:00	8598.6	8598.7	8597.3	8597.5	60	0	1
2022.05.17	00:43:00	8597.6	8597.7	8596.5	8596.7	60	0	1
2022.05.17	00:44:00	8596.8	8597.1	8596.2	8597.1	60	0	1
2022.05.17	00:45:00	8597.0	8597.0	8595.5	8595.5	60	0	1
2022.05.17	00:46:00	8595.4	8596.4	8594.7	8594.7	60	0	1
2022.05.17	00:47:00	8594.6	8595.5	8594.4	8594.7	60	0	1
2022.05.17	00:48:00	8594.8	8595.2	8593.9	8594.1	60	0	1
2022.05.17	00:49:00	8594.0	8595.0	8593.8	8594.9	60	0	1
2022.05.17	00:50:00	8595.0	8595.3	8594.0	8594.5	60	0	1
2022.05.17	00:51:00	8594.6	8595.0	8593.8	8594.1	60	0	1
2022.05.17	00:52:00	8594.0	8594.8	8593.9	8594.3	60	0	1
2022.05.17	00:53:00	8594.2	8595.0	8594.1	8594.7	60	0	1
2022.05.17	00:54:00	8594.6	8595.1	8594.2	8594.9	60	0	1
2022.05.17	00:55:00	8594.8	8595.1	8594.6	8595.1	60	0	1
2022.05.17	00:56:00	8595.0	8595.0	8593.7	8593.7	60	0	1
2022.05.17	00:57:00	8593.6	8595.0	8593.6	8594.3	60	0	1
2022.05.17	00:58:00	8594.4	8595.5	8594.4	8594.7	60	0	1
2022.05.17	00:59:00	8594.8	8594.8	8594.1	8594.7	60	0	1
2022.05.17	01:00:00	8594.8	8595.2	8594.0	8594.1	60	0	1
2022.05.17	01:01:00	8594.2	8594.2	8593.5	8593.9	60	0	1
2022.05.17	01:02:00	8594.0	8594.5	8593.2	8593.3	60	0	1
2022.05.17	01:03:00	8593.4	8593.4	8591.8	8591.9	60	0	1
2022.05.17	01:04:00	8592.0	8593.3	8591.9	8593.3	60	0	1
2022.05.17	01:05:00	8593.4	8593.6	8592.7	8593.3	60	0	1
2022.05.17	01:06:00	8593.2	8594.4	8593.2	8594.1	60	0	1
2022.05.17	01:07:00	8594.0	8594.8	8593.6	8594.3	60	0	1
2022.05.17	01:08:00	8594.4	8595.8	8594.4	8594.7	60	0	1
2022.05.17	01:09:00	8594.8	8595.9	8594.7	8595.3	60	0	1
2022.05.17	01:10:00	8595.2	8595.5	8594.6	8595.1	60	0	1
2022.05.17	01:11:00	8595.2	8595.8	8594.7	8594.9	60	0	1
2022.05.17	01:12:00	8595.0	8595.2	8594.0	8594.5	60	0	1
2022.05.17	01:13:00	8594.4	8595.5	8594.3	8595.5	60	0	1
2022.05.17	01:14:00	8595.4	8595.5	8594.8	8595.1	60	0	1
2022.05.17	01:15:00	8595.0	8595.2	8594.3	8595.1	60	0	1
2022.05.17	01:16:00	8595.0	8595.2	8594.0	8594.1	60	0	1
2022.05.17	01:17:00	8594.0	8594.6	8593.9	8594.1	60	0	1
2022.05.17	01:18:00	8594.0	8594.6	8593.7	8593.9	60	0	1
2022.05.17	01:19:00	8593.8	8594.5	8593.4	8594.3	60	0	1
2022.05.17	01:20:00	8594.4	8594.4	8593.5	8593.5	60	0	1
2022.05.17	01:21:00	8593.4	8593.5	8592.0	8592.1	60	0	1
2022.05.17	01:22:00	8592.0	8592.8	8591.8	8592.1	60	0	1
2022.05.17	01:23:00	8592.0	8592.3	8591.4	8592.1	60	0	1
2022.05.17	01:24:00	8592.2	8592.4	8590.2	8590.3	60	0	1
2022.05.17	01:25:00	8590.4	8591.3	8590.1	8591.1	60	0	1
2022.05.17	01:26:00	8591.2	8591.8	8591.2	8591.5	60	0	1
2022.05.17	01:27:00	8591.6	8591.9	8591.1	8591.3	60	0	1
2022.05.17	01:28:00	8591.2	8591.3	8590.1	8591.1	60	0	1
2022.05.17	01:29:00	8591.2	8591.3	8589.1	8589.1	60	0	1
2022.05.17	01:30:00	8589.0	8589.5	8588.6	8588.9	60	0	1
2022.05.17	01:31:00	8588.8	8590.7	8588.8	8590.1	60	0	1
2022.05.17	01:32:00	8590.2	8590.2	8589.2	8589.9	60	0	1
2022.05.17	01:33:00	8590.0	8590.2	8589.6	8590.1	60	0	1
2022.05.17	01:34:00	8590.0	8590.5	8589.9	8590.3	60	0	1
2022.05.17	01:35:00	8590.4	8590.4	8589.8	8589.9	60	0	1
2022.05.17	01:36:00	8590.0	8590.0	8588.9	8589.1	60	0	1
2022.05.17	01:37:00	8589.2	8589.3	8588.3	8588.3	60	0	1
2022.05.17	01:38:00	8588.4	8589.3	8588.2	8589.3	60	0	1
2022.05.17	01:39:00	8589.4	8590.0	8589.2	8589.7	60	0	1
2022.05.17	01:40:00	8589.8	8590.2	8589.2	8589.7	60	0	1
2022.05.17	01:41:00	8589.6	8589.9	8588.5	8589.3	60	0	1
2022.05.17	01:42:00	8589.4	8589.7	8588.3	8588.5	60	0	1
2022.05.17	01:43:00	8588.4	8588.5	8587.7	8587.7	60	0	1
2022.05.17	01:44:00	8587.6	8587.7	8586.5	8586.5	60	0	1
2022.05.17	01:45:00	8586.6	8586.9	8586.0	8586.1	60	0	1
2022.05.17	01:46:00	8586.2	8586.6	8586.1	8586.5	60	0	1
2022.05.17	01:47:00	8586.4	8587.0	8586.2	8586.7	60	0	1
2022.05.17	01:48:00	8586.8	8587.3	8586.2	8587.3	60	0	1
2022.05.17	01:49:00	8587.4	8587.8	8587.2	8587.7	60	0	1
2022.05.17	01:50:00	8587.8	8588.3	8587.5	8588.0	55	0	1
2022.05.17	01:51:00	8587.9	8588.6	8587.6	8587.8	60	0	1
2022.05.17	01:52:00	8587.9	8589.2	8587.9	8589.2	60	0	1
2022.05.17	01:53:00	8589.3	8589.6	8589.0	8589.0	60	0	1
2022.05.17	01:54:00	8589.1	8589.4	8588.7	8589.0	60	0	1
2022.05.17	01:55:00	8588.9	8590.0	8588.9	8590.0	60	0	1
2022.05.17	01:56:00	8590.1	8590.5	8589.5	8590.4	60	0	1
2022.05.17	01:57:00	8590.3	8591.4	8590.0	8591.4	60	0	1
2022.05.17	01:58:00	8591.5	8591.7	8591.1	8591.2	60	0	1
2022.05.17	01:59:00	8591.3	8591.9	8591.2	8591.4	60	0	1
2022.05.17	02:00:00	8591.5	8592.5	8591.2	8592.4	60	0	1
2022.05.17	02:01:00	8592.3	8593.3	8592.0	8593.0	60	0	1
2022.05.17	02:02:00	8593.1	8593.7	8592.9	8593.6	60	0	1
2022.05.17	02:03:00	8593.5	8593.7	8592.5	8592.6	60	0	1
2022.05.17	02:04:00	8592.5	8593.2	8592.3	8592.8	60	0	1
2022.05.17	02:05:00	8592.9	8594.2	8592.6	8594.0	60	0	1
2022.05.17	02:06:00	8593.9	8594.6	8593.7	8593.8	60	0	1
2022.05.17	02:07:00	8593.7	8594.9	8593.7	8594.0	60	0	1
2022.05.17	02:08:00	8594.1	8594.6	8594.0	8594.2	60	0	1
2022.05.17	02:09:00	8594.1	8594.6	8593.7	8593.8	60	0	1
2022.05.17	02:10:00	8593.7	8593.9	8592.8	8593.0	60	0	1
2022.05.17	02:11:00	8592.9	8593.3	8592.2	8593.0	60	0	1
2022.05.17	02:12:00	8593.1	8593.2	8592.1	8592.2	60	0	1
2022.05.17	02:13:00	8592.3	8592.4	8591.8	8591.8	60	0	1
2022.05.17	02:14:00	8591.9	8593.0	8591.8	8591.8	60	0	1
2022.05.17	02:15:00	8591.9	8591.9	8590.7	8590.8	60	0	1
2022.05.17	02:16:00	8590.7	8591.4	8589.9	8591.4	60	0	1
2022.05.17	02:17:00	8591.5	8592.5	8591.2	8591.8	60	0	1
2022.05.17	02:18:00	8591.9	8592.2	8591.3	8591.6	60	0	1
2022.05.17	02:19:00	8591.5	8591.8	8591.2	8591.4	60	0	1
2022.05.17	02:20:00	8591.5	8591.6	8590.7	8591.2	60	0	1
2022.05.17	02:21:00	8591.3	8591.7	8591.0	8591.6	60	0	1
2022.05.17	02:22:00	8591.5	8591.9	8591.1	8591.6	60	0	1
2022.05.17	02:23:00	8591.5	8592.1	8591.0	8591.6	60	0	1
2022.05.17	02:24:00	8591.5	8592.5	8591.3	8592.4	60	0	1
2022.05.17	02:25:00	8592.3	8592.5	8590.8	8591.4	60	0	1
2022.05.17	02:26:00	8591.3	8591.3	8589.3	8589.4	60	0	1
2022.05.17	02:27:00	8589.3	8589.3	8587.8	8588.0	60	0	1
2022.05.17	02:28:00	8588.1	8588.5	8587.2	8587.8	60	0	1
2022.05.17	02:29:00	8587.9	8587.9	8586.6	8586.8	60	0	1
2022.05.17	02:30:00	8586.7	8587.4	8586.2	8587.0	60	0	1
2022.05.17	02:31:00	8586.9	8587.2	8586.1	8587.0	60	0	1
2022.05.17	02:32:00	8586.9	8587.7	8586.7	8586.8	60	0	1
2022.05.17	02:33:00	8586.7	8587.5	8586.4	8587.4	60	0	1
2022.05.17	02:34:00	8587.3	8587.3	8586.0	8586.2	60	0	1
2022.05.17	02:35:00	8586.1	8586.5	8585.4	8585.6	60	0	1
2022.05.17	02:36:00	8585.7	8586.0	8584.7	8584.8	60	0	1
2022.05.17	02:37:00	8584.7	8585.7	8584.7	8585.2	60	0	1
2022.05.17	02:38:00	8585.1	8585.9	8584.6	8585.6	60	0	1
2022.05.17	02:39:00	8585.5	8585.5	8584.3	8584.6	60	0	1
2022.05.17	02:40:00	8584.7	8585.2	8584.1	8584.2	60	0	1
2022.05.17	02:41:00	8584.3	8584.4	8583.6	8584.2	60	0	1
2022.05.17	02:42:00	8584.1	8584.1	8582.7	8582.8	60	0	1
2022.05.17	02:43:00	8582.7	8582.8	8580.8	8580.8	60	0	1
2022.05.17	02:44:00	8580.7	8582.1	8580.6	8581.4	60	0	1
2022.05.17	02:45:00	8581.3	8581.7	8580.6	8580.8	60	0	1
2022.05.17	02:46:00	8580.7	8580.8	8579.3	8579.4	60	0	1
2022.05.17	02:47:00	8579.3	8580.3	8579.1	8580.2	60	0	1
2022.05.17	02:48:00	8580.3	8581.0	8579.9	8580.4	60	0	1
2022.05.17	02:49:00	8580.5	8582.0	8580.4	8582.0	60	0	1
2022.05.17	02:50:00	8582.1	8582.3	8581.2	8581.2	60	0	1
2022.05.17	02:51:00	8581.3	8582.7	8581.2	8582.4	60	0	1
2022.05.17	02:52:00	8582.3	8583.1	8582.3	8582.8	60	0	1
2022.05.17	02:53:00	8582.9	8583.9	8582.6	8583.4	60	0	1
2022.05.17	02:54:00	8583.3	8583.8	8583.1	8583.8	60	0	1
2022.05.17	02:55:00	8583.9	8584.6	8583.6	8584.4	60	0	1
2022.05.17	02:56:00	8584.5	8584.6	8584.1	8584.2	60	0	1
2022.05.17	02:57:00	8584.3	8584.3	8582.4	8582.4	60	0	1
2022.05.17	02:58:00	8582.5	8583.1	8582.2	8582.8	60	0	1
2022.05.17	02:59:00	8582.7	8582.8	8581.8	8582.0	60	0	1
2022.05.17	03:00:00	8581.9	8582.0	8581.1	8581.6	60	0	1
2022.05.17	03:01:00	8581.7	8583.2	8581.6	8583.0	60	0	1
2022.05.17	03:02:00	8583.1	8584.3	8582.5	8583.2	60	0	1
2022.05.17	03:03:00	8583.3	8583.4	8582.3	8582.6	60	0	1
2022.05.17	03:04:00	8582.7	8582.7	8581.2	8581.4	60	0	1
2022.05.17	03:05:00	8581.3	8581.9	8580.9	8581.2	58	0	1
2022.05.17	03:06:00	8581.1	8581.4	8580.1	8580.4	60	0	1
2022.05.17	03:07:00	8580.5	8581.5	8580.4	8581.2	60	0	1
2022.05.17	03:08:00	8581.3	8583.0	8581.3	8582.0	60	0	1
2022.05.17	03:09:00	8581.9	8582.9	8581.7	8582.8	60	0	1
2022.05.17	03:10:00	8582.7	8583.4	8582.2	8583.0	60	0	1
2022.05.17	03:11:00	8582.9	8583.2	8582.3	8582.6	60	0	1
2022.05.17	03:12:00	8582.7	8582.7	8581.8	8581.8	60	0	1
2022.05.17	03:13:00	8581.7	8582.1	8580.5	8580.6	60	0	1
2022.05.17	03:14:00	8580.7	8581.6	8580.2	8581.6	60	0	1
2022.05.17	03:15:00	8581.7	8583.1	8581.7	8582.6	60	0	1
2022.05.17	03:16:00	8582.5	8582.8	8581.4	8581.8	60	0	1
2022.05.17	03:17:00	8581.9	8582.2	8580.8	8580.8	60	0	1
2022.05.17	03:18:00	8580.7	8580.7	8580.1	8580.4	60	0	1
2022.05.17	03:19:00	8580.3	8581.3	8579.7	8581.2	60	0	1
2022.05.17	03:20:00	8581.3	8582.8	8581.2	8581.8	60	0	1
2022.05.17	03:21:00	8581.9	8583.8	8581.9	8583.8	60	0	1
2022.05.17	03:22:00	8583.7	8584.2	8583.4	8584.0	60	0	1
2022.05.17	03:23:00	8584.1	8584.7	8584.0	8584.4	60	0	1
2022.05.17	03:24:00	8584.3	8584.5	8582.5	8582.6	60	0	1
2022.05.17	03:25:00	8582.5	8583.2	8582.5	8582.8	60	0	1
2022.05.17	03:26:00	8582.9	8583.6	8582.6	8583.4	60	0	1
2022.05.17	03:27:00	8583.5	8584.1	8583.2	8583.4	60	0	1
2022.05.17	03:28:00	8583.5	8583.8	8582.8	8583.6	60	0	1
2022.05.17	03:29:00	8583.5	8584.6	8583.5	8584.4	60	0	1
2022.05.17	03:30:00	8584.3	8584.5	8583.8	8584.2	60	0	1
2022.05.17	03:31:00	8584.1	8584.6	8584.0	8584.4	60	0	1
2022.05.17	03:32:00	8584.3	8585.0	8584.0	8584.0	60	0	1
2022.05.17	03:33:00	8583.9	8584.8	8583.7	8584.2	60	0	1
2022.05.17	03:34:00	8584.1	8584.8	8584.0	8584.8	60	0	1
2022.05.17	03:35:00	8584.7	8584.9	8584.1	8584.4	60	0	1
2022.05.17	03:36:00	8584.5	8584.6	8583.5	8584.0	60	0	1
2022.05.17	03:37:00	8584.1	8584.7	8583.5	8584.6	60	0	1
2022.05.17	03:38:00	8584.7	8585.0	8584.4	8584.8	60	0	1
2022.05.17	03:39:00	8584.7	8584.8	8584.0	8584.2	60	0	1
2022.05.17	03:40:00	8584.1	8584.5	8583.6	8583.8	60	0	1
2022.05.17	03:41:00	8583.7	8585.2	8583.5	8585.0	60	0	1
2022.05.17	03:42:00	8584.9	8586.3	8584.8	8585.6	60	0	1
2022.05.17	03:43:00	8585.7	8586.6	8585.6	8586.2	60	0	1
2022.05.17	03:44:00	8586.1	8586.3	8585.6	8585.8	60	0	1
2022.05.17	03:45:00	8585.9	8586.8	8585.9	8586.2	60	0	1
2022.05.17	03:46:00	8586.1	8586.4	8585.1	8586.4	60	0	1
2022.05.17	03:47:00	8586.3	8586.5	8585.6	8586.0	60	0	1
2022.05.17	03:48:00	8586.1	8586.6	8585.3	8586.0	60	0	1
2022.05.17	03:49:00	8586.1	8586.1	8584.4	8585.0	60	0	1
2022.05.17	03:50:00	8584.9	8585.0	8583.4	8584.4	60	0	1
2022.05.17	03:51:00	8584.3	8586.0	8584.3	8585.4	60	0	1
2022.05.17	03:52:00	8585.5	8586.8	8585.1	8586.6	60	0	1
2022.05.17	03:53:00	8586.7	8586.8	8585.8	8585.8	60	0	1
2022.05.17	03:54:00	8585.9	8586.6	8585.6	8586.6	60	0	1
2022.05.17	03:55:00	8586.7	8588.6	8586.7	8588.6	60	0	1
2022.05.17	03:56:00	8588.7	8588.8	8587.6	8588.0	60	0	1
2022.05.17	03:57:00	8587.9	8588.6	8587.7	8588.4	60	0	1
2022.05.17	03:58:00	8588.5	8588.5	8587.9	8588.2	60	0	1
2022.05.17	03:59:00	8588.3	8588.8	8587.8	8588.6	60	0	1
2022.05.17	04:00:00	8588.7	8589.6	8588.4	8589.6	60	0	1
2022.05.17	04:01:00	8589.5	8590.8	8589.4	8590.8	60	0	1
2022.05.17	04:02:00	8590.7	8591.0	8590.2	8591.0	60	0	1
2022.05.17	04:03:00	8590.9	8591.3	8590.3	8590.6	60	0	1
2022.05.17	04:04:00	8590.7	8591.3	8590.5	8590.8	60	0	1
2022.05.17	04:05:00	8590.9	8591.2	8590.0	8591.2	60	0	1
2022.05.17	04:06:00	8591.1	8591.8	8590.8	8591.0	60	0	1
2022.05.17	04:07:00	8591.1	8592.0	8590.7	8591.0	60	0	1
2022.05.17	04:08:00	8591.1	8592.2	8591.1	8592.0	60	0	1
2022.05.17	04:09:00	8592.1	8592.9	8592.0	8592.0	60	0	1
2022.05.17	04:10:00	8592.1	8592.5	8591.5	8592.2	60	0	1
2022.05.17	04:11:00	8592.3	8592.4	8591.5	8592.2	60	0	1
2022.05.17	04:12:00	8592.1	8592.9	8592.1	8592.8	60	0	1
2022.05.17	04:13:00	8592.9	8594.1	8592.7	8594.0	60	0	1
2022.05.17	04:14:00	8593.9	8594.4	8593.3	8593.6	60	0	1
2022.05.17	04:15:00	8593.5	8594.4	8593.1	8594.2	60	0	1
2022.05.17	04:16:00	8594.3	8595.0	8593.8	8594.4	60	0	1
2022.05.17	04:17:00	8594.5	8595.4	8594.2	8594.4	60	0	1
2022.05.17	04:18:00	8594.5	8594.9	8593.7	8594.0	60	0	1
2022.05.17	04:19:00	8593.9	8593.9	8592.9	8593.0	60	0	1
2022.05.17	04:20:00	8593.1	8594.0	8593.0	8593.6	60	0	1
2022.05.17	04:21:00	8593.5	8594.1	8593.3	8593.4	60	0	1
2022.05.17	04:22:00	8593.3	8593.5	8592.8	8593.2	60	0	1
2022.05.17	04:23:00	8593.3	8593.4	8592.6	8593.0	60	0	1
2022.05.17	04:24:00	8593.1	8594.7	8593.1	8594.0	60	0	1
2022.05.17	04:25:00	8593.9	8595.4	8593.8	8595.0	60	0	1
2022.05.17	04:26:00	8595.1	8596.1	8594.5	8596.0	60	0	1
2022.05.17	04:27:00	8595.9	8596.0	8594.8	8594.8	60	0	1
2022.05.17	04:28:00	8594.9	8595.3	8594.4	8594.6	60	0	1
2022.05.17	04:29:00	8594.7	8595.9	8594.5	8595.2	60	0	1
2022.05.17	04:30:00	8595.1	8595.4	8594.6	8594.8	60	0	1
2022.05.17	04:31:00	8594.7	8595.5	8594.6	8595.2	60	0	1
2022.05.17	04:32:00	8595.3	8596.3	8595.2	8596.0	60	0	1
2022.05.17	04:33:00	8596.1	8596.1	8594.8	8595.2	60	0	1
2022.05.17	04:34:00	8595.1	8595.2	8594.1	8594.2	60	0	1
2022.05.17	04:35:00	8594.3	8594.4	8593.6	8594.0	60	0	1
2022.05.17	04:36:00	8594.1	8594.2	8593.5	8594.0	60	0	1
2022.05.17	04:37:00	8593.9	8594.8	8593.8	8594.6	60	0	1
2022.05.17	04:38:00	8594.7	8594.7	8593.2	8593.2	60	0	1
2022.05.17	04:39:00	8593.1	8593.2	8592.4	8593.0	60	0	1
2022.05.17	04:40:00	8592.9	8592.9	8592.0	8592.4	60	0	1
2022.05.17	04:41:00	8592.3	8592.7	8591.9	8592.2	60	0	1
2022.05.17	04:42:00	8592.1	8592.1	8591.1	8591.6	60	0	1
2022.05.17	04:43:00	8591.7	8592.8	8591.5	8592.6	60	0	1
2022.05.17	04:44:00	8592.5	8592.6	8591.4	8591.6	60	0	1
2022.05.17	04:45:00	8591.5	8591.6	8590.6	8590.6	60	0	1
2022.05.17	04:46:00	8590.5	8590.8	8589.4	8589.6	60	0	1
2022.05.17	04:47:00	8589.7	8589.8	8588.4	8588.8	60	0	1
2022.05.17	04:48:00	8588.7	8588.9	8588.0	8588.8	60	0	1
2022.05.17	04:49:00	8588.9	8589.9	8588.9	8589.8	60	0	1
2022.05.17	04:50:00	8589.7	8589.7	8588.4	8588.8	60	0	1
2022.05.17	04:51:00	8588.9	8589.0	8587.8	8587.8	60	0	1
2022.05.17	04:52:00	8587.7	8588.2	8587.1	8587.2	60	0	1
2022.05.17	04:53:00	8587.3	8587.7	8587.1	8587.6	60	0	1
2022.05.17	04:54:00	8587.5	8588.3	8587.4	8588.2	60	0	1
2022.05.17	04:55:00	8588.1	8589.4	8588.0	8589.0	60	0	1
2022.05.17	04:56:00	8589.1	8589.2	8587.6	8587.6	60	0	1
2022.05.17	04:57:00	8587.7	8587.8	8586.4	8586.6	60	0	1
2022.05.17	04:58:00	8586.5	8587.6	8586.0	8586.0	60	0	1
2022.05.17	04:59:00	8586.1	8586.4	8585.6	8585.6	60	0	1
2022.05.17	05:00:00	8585.7	8585.8	8584.7	8585.0	60	0	1
2022.05.17	05:01:00	8585.1	8585.9	8585.0	8585.2	60	0	1
2022.05.17	05:02:00	8585.3	8585.5	8584.9	8585.4	60	0	1
2022.05.17	05:03:00	8585.3	8585.4	8584.5	8585.0	60	0	1
2022.05.17	05:04:00	8584.9	8585.1	8583.4	8584.4	60	0	1
2022.05.17	05:05:00	8584.5	8584.9	8583.2	8583.2	60	0	1
2022.05.17	05:06:00	8583.3	8583.3	8580.9	8581.0	60	0	1
2022.05.17	05:07:00	8581.1	8581.9	8581.1	8581.8	60	0	1
2022.05.17	05:08:00	8581.9	8582.8	8581.7	8582.6	60	0	1
2022.05.17	05:09:00	8582.5	8583.1	8581.9	8582.2	60	0	1
2022.05.17	05:10:00	8582.3	8582.6	8581.3	8581.8	60	0	1
2022.05.17	05:11:00	8581.9	8581.9	8580.7	8581.0	60	0	1
2022.05.17	05:12:00	8581.1	8582.3	8581.1	8582.2	60	0	1
